,Company,Model,Price,Year,Kilometer,Transmission,Location,Color,Owner,Seller Type,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Base Model,Car Age,Age Segment,Price Segment,Engine CC,Max Power,Fuel_Diesel,Fuel_Hybrid,Fuel_LPG,Fuel_Petrol,Fuel_Petrol+CNG
1059,Hyundai,Verna Fluidic 1.6 CRDi SX,459999,2013,78000,1,Ahmedabad,White,2,Individual,260.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,Verna Fluidic,12,11–15 yrs,Low to Mid Range,1582,126.0,1,0,0,0,0
1060,Audi,A6 35 TDI Matrix,3400000,2018,51000,2,Hyderabad,Red,1,Individual,400.0,FWD,4933.0,1874.0,1455.0,5.0,75.0,A6 35,7,7–10 yrs,Low to Mid Range,1968,190.0,1,0,0,0,0
1061,Hyundai,Creta E Plus 1.6 Petrol,1050000,2018,34841,1,Hyderabad,White,1,Individual,151.0,FWD,4270.0,1780.0,1665.0,5.0,55.0,Creta E,7,7–10 yrs,Low to Mid Range,1591,122.0,0,0,0,1,0
1062,Hyundai,i20 Magna 1.2,385000,2014,46000,1,Hyderabad,Maroon,1,Individual,113.796,FWD,3995.0,1710.0,1505.0,5.0,45.0,I20 Magna,11,11–15 yrs,Low to Mid Range,1197,83.0,0,0,0,1,0
1063,Honda,City S Diesel,585000,2015,61000,1,Ranchi,Grey,1,Individual,200.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,City S,10,7–10 yrs,Low to Mid Range,1498,99.0,1,0,0,0,0
1064,Audi,A3 35 TDI Premium + Sunroof,1650000,2014,55000,2,Mumbai,White,1,Individual,320.0,FWD,4456.0,1796.0,1416.0,5.0,50.0,A3 35,11,11–15 yrs,Low to Mid Range,1968,141.0,1,0,0,0,0
1065,Maruti Suzuki,Swift VXi [2014-2017],625000,2020,58736,1,Kollam,Blue,1,Individual,115.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,Swift Vxi,5,4–6 yrs,Low to Mid Range,1197,83.0,0,0,0,1,0
1066,Maruti Suzuki,Ciaz Alpha Hybrid 1.5 [2018-2020],910000,2019,34000,1,Delhi,Blue,1,Individual,138.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,Ciaz Alpha,6,4–6 yrs,Low to Mid Range,1462,103.0,0,0,0,1,0
1067,Mahindra,XUV500 W11,1275000,2018,47000,1,Ranchi,White,1,Individual,360.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,Xuv500 W11,7,7–10 yrs,Low to Mid Range,2179,153.0,1,0,0,0,0
1068,Hyundai,Elite i20 Magna 1.2 [2016-2017],585000,2017,47000,1,Delhi,Grey,1,Individual,115.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,Elite I20,8,7–10 yrs,Low to Mid Range,1197,82.0,0,0,0,1,0
1069,Mahindra,Thar CRDe 4x4 Non AC,1035000,2017,79000,1,Mysore,Green,1,Individual,247.0,AWD,3920.0,1710.0,1930.0,7.0,60.0,Thar Crde,8,7–10 yrs,Low to Mid Range,2498,105.0,1,0,0,0,0
1070,Hyundai,Elite i20 Asta 1.2 IVT,1075000,2021,12020,2,Mumbai,White,1,Individual,115.0,FWD,3995.0,1775.0,1505.0,5.0,37.0,Elite I20,4,4–6 yrs,Low to Mid Range,1197,87.0,0,0,0,1,0
1071,Hyundai,Creta SX 1.5 Diesel [2020-2022],1650000,2020,7000,1,Ahmedabad,White,1,Individual,250.0,FWD,4300.0,1790.0,1635.0,5.0,50.0,Creta Sx,5,4–6 yrs,Low to Mid Range,1493,113.0,1,0,0,0,0
1072,Audi,A4 2.0 TDI (143bhp),1575000,2014,15000,2,Delhi,Red,1,Individual,320.0,FWD,4701.0,1826.0,1427.0,5.0,63.0,A4 2.0,11,11–15 yrs,Low to Mid Range,1968,141.0,1,0,0,0,0
1073,BMW,X3 xDrive20d,1950000,2014,82000,2,Chandigarh,White,2,Individual,380.0,AWD,4648.0,1881.0,1661.0,5.0,67.0,X3 Xdrive20D,11,11–15 yrs,Low to Mid Range,1995,184.0,1,0,0,0,0
1074,BMW,5-Series 520d Luxury Line [2017-2019],6390000,2022,6000,2,Mumbai,Grey,1,Individual,400.0,RWD,4936.0,1868.0,1479.0,5.0,65.0,5-Series 520D,3,0–3 yrs,High Range,1995,188.0,1,0,0,0,0
1075,Hyundai,Creta 1.4 S Plus,1080000,2019,68000,1,Bhopal,White,1,Individual,224.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,Creta 1.4,6,4–6 yrs,Low to Mid Range,1396,89.0,1,0,0,0,0
1076,Audi,Q7 45 TDI Premium Plus,5500000,2017,24000,2,Gurgaon,White,1,Individual,600.0,AWD,5052.0,1968.0,1740.0,7.0,75.0,Q7 45,8,7–10 yrs,High Range,2967,245.0,1,0,0,0,0
1077,Hyundai,Venue SX (O) 1.5 CRDi,1080000,2020,56000,1,Jalandhar,Blue,1,Individual,240.0,FWD,3995.0,1770.0,1605.0,5.0,45.0,Venue Sx,5,4–6 yrs,Low to Mid Range,1493,99.0,1,0,0,0,0
1078,Mahindra,XUV500 W6,800000,2015,25000,1,Mumbai,Grey,1,Corporate,330.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,Xuv500 W6,10,7–10 yrs,Low to Mid Range,2179,138.0,1,0,0,0,0
1079,Datsun,Go Plus T,335000,2017,34000,1,Lucknow,Brown,1,Individual,104.0,FWD,3995.0,1635.0,1490.0,7.0,35.0,Go Plus,8,7–10 yrs,Low to Mid Range,1198,67.0,0,0,0,1,0
1080,Hyundai,Venue SX 1.0 Turbo iMT,1185000,2021,10700,1,Jaipur,White,1,Individual,172.0,FWD,3995.0,1770.0,1605.0,5.0,45.0,Venue Sx,4,4–6 yrs,Low to Mid Range,998,118.0,0,0,0,1,0
1081,Hyundai,Elite i20 Sportz 1.2 IVT,894999,2021,25000,2,Mumbai,White,1,Individual,115.0,FWD,3995.0,1775.0,1505.0,5.0,37.0,Elite I20,4,4–6 yrs,Low to Mid Range,1197,87.0,0,0,0,1,0
1082,Honda,Amaze 1.2 S CVT Petrol [2018-2020],650000,2019,54000,2,Varanasi,White,2,Individual,110.0,FWD,3995.0,1695.0,1501.0,5.0,35.0,Amaze 1.2,6,4–6 yrs,Low to Mid Range,1199,89.0,0,0,0,1,0
1083,Maruti Suzuki,Baleno Delta 1.3,550000,2016,88000,1,Kanpur,Blue,1,Individual,190.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,Baleno Delta,9,7–10 yrs,Low to Mid Range,1248,74.0,1,0,0,0,0
1084,Audi,Q3 35 TDI Premium + Sunroof,1650000,2016,139000,2,Jaipur,White,2,Individual,380.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,Q3 35,9,7–10 yrs,Low to Mid Range,1968,174.0,1,0,0,0,0
1085,Skoda,Kushaq Style 1.0L TSI MT,1600000,2022,1300,1,Mumbai,Red,1,Individual,178.0,FWD,4225.0,1760.0,1612.0,5.0,50.0,Kushaq Style,3,0–3 yrs,Low to Mid Range,999,114.0,0,0,0,1,0
1086,Hyundai,Verna 1.6 VTVT SX (O),1175000,2019,20000,1,Delhi,Black,1,Individual,158.0,FWD,4375.0,1700.0,1475.0,5.0,43.0,Verna 1.6,6,4–6 yrs,Low to Mid Range,1591,121.0,0,0,0,1,0
1087,Mitsubishi,Pajero Select Plus AT,1995000,2018,122000,2,Kota,Silver,1,Individual,350.0,RWD,4695.0,1815.0,1840.0,7.0,70.0,Pajero Select,7,7–10 yrs,Low to Mid Range,2477,176.0,1,0,0,0,0
1088,Hyundai,Elite i20 Sportz 1.4 CRDI [2016-2017],575000,2016,38000,1,Patna,Silver,1,Individual,220.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,Elite I20,9,7–10 yrs,Low to Mid Range,1396,89.0,1,0,0,0,0
1089,MG,Hector Sharp 2.0 Diesel Turbo MT,1975000,2021,18500,1,Hyderabad,Red,1,Individual,350.0,FWD,4655.0,1835.0,1760.0,5.0,60.0,Hector Sharp,4,4–6 yrs,Low to Mid Range,1956,169.0,1,0,0,0,0
1090,Hyundai,Creta SX (O) 1.5 Diesel [2020-2022],1625000,2022,27800,1,Gurgaon,White,1,Individual,250.0,FWD,4300.0,1790.0,1635.0,5.0,50.0,Creta Sx,3,0–3 yrs,Low to Mid Range,1493,113.0,1,0,0,0,0
1091,Maruti Suzuki,Swift VXi [2014-2017],695000,2019,46027,1,Hyderabad,Blue,1,Individual,115.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,Swift Vxi,6,4–6 yrs,Low to Mid Range,1197,83.0,0,0,0,1,0
1092,Toyota,Yaris J CVT [2018-2020],875000,2018,23148,2,Bangalore,Red,1,Individual,140.0,FWD,4425.0,1730.0,1495.0,5.0,42.0,Yaris J,7,7–10 yrs,Low to Mid Range,1496,106.0,0,0,0,1,0
1093,Skoda,Octavia 1.8 TSI Style Plus AT [2017],1495000,2017,28000,2,Mumbai,Grey,1,Individual,250.0,FWD,4670.0,1814.0,1476.0,5.0,50.0,Octavia 1.8,8,7–10 yrs,Low to Mid Range,1798,177.0,0,0,0,1,0
1094,Maruti Suzuki,Swift ZXi AMT [2018-2019],725000,2019,11874,2,Pune,White,1,Individual,113.0,FWD,3840.0,1735.0,1530.0,5.0,37.0,Swift Zxi,6,4–6 yrs,Low to Mid Range,1197,82.0,0,0,0,1,0
1095,Hyundai,Creta E Plus 1.6 Petrol,875000,2017,50000,1,Mumbai,Silver,1,Individual,154.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,Creta E,8,7–10 yrs,Low to Mid Range,1591,122.0,0,0,0,1,0
1096,Ford,Endeavour Trend 2.2 4x2 AT,2350000,2016,75000,2,Mohali,White,2,Individual,385.0,RWD,4892.0,1860.0,1837.0,7.0,80.0,Endeavour Trend,9,7–10 yrs,Low to Mid Range,2198,158.0,1,0,0,0,0
1097,BMW,3-Series 320d Prestige,2690000,2019,15500,2,Delhi,Blue,1,Individual,400.0,RWD,4633.0,1811.0,1429.0,5.0,57.0,3-Series 320D,6,4–6 yrs,Low to Mid Range,1995,188.0,1,0,0,0,0
1098,Maruti Suzuki,Ciaz VDi+ SHVS,695000,2016,82445,1,Hyderabad,Grey,2,Individual,200.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,Ciaz Vdi+,9,7–10 yrs,Low to Mid Range,1248,89.0,1,0,0,0,0
1099,Honda,City V,600000,2014,75574,1,Jaipur,Others,2,Individual,145.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,City V,11,11–15 yrs,Low to Mid Range,1497,117.0,0,0,0,1,0
1100,Maruti Suzuki,Wagon R LXI CNG,375000,2015,64000,1,Mumbai,Silver,1,Individual,77.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,Wagon R,10,7–10 yrs,Low to Mid Range,998,58.0,0,0,0,0,0
1101,Hyundai,i10 Sportz 1.2 Kappa2,315000,2012,75000,1,Pune,White,1,Individual,112.7619,FWD,3585.0,1595.0,1550.0,5.0,35.0,I10 Sportz,13,11–15 yrs,Low to Mid Range,1197,79.0,0,0,0,1,0
1102,Ford,Ecosport Trend 1.5 Ti-VCT,775000,2019,14095,1,Delhi,White,1,Individual,140.0,FWD,3999.0,1765.0,1708.0,5.0,52.0,Ecosport Trend,6,4–6 yrs,Low to Mid Range,1499,109.0,0,0,0,1,0
1103,Audi,A6 35 TDI Matrix,3075000,2017,17000,2,Delhi,White,1,Individual,400.0,FWD,4933.0,1874.0,1455.0,5.0,75.0,A6 35,8,7–10 yrs,Low to Mid Range,1968,190.0,1,0,0,0,0
1104,Renault,Duster 110 PS RxZ Diesel,415000,2014,70000,1,Delhi,White,1,Individual,248.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,Duster 110,11,11–15 yrs,Low to Mid Range,1461,108.0,1,0,0,0,0
1105,Maruti Suzuki,Ertiga ZDI + SHVS,765000,2017,68000,1,Delhi,Grey,1,Individual,200.0,FWD,4296.0,1695.0,1685.0,7.0,45.0,Ertiga Zdi,8,7–10 yrs,Low to Mid Range,1248,89.0,1,0,0,0,0
1106,Maruti Suzuki,Swift VXi [2014-2017],520000,2018,40000,1,Patna,Grey,2,Individual,115.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,Swift Vxi,7,7–10 yrs,Low to Mid Range,1197,83.0,0,0,0,1,0
1107,Jaguar,XJ 3.0 V6 Portfolio,3900000,2015,39000,2,Delhi,Black,1,Individual,600.0,RWD,5252.0,1899.0,1457.0,5.0,83.0,Xj 3.0,10,7–10 yrs,Low to Mid Range,2993,271.0,1,0,0,0,0
1108,Hyundai,Creta 1.6 SX,850000,2016,72000,1,Ahmedabad,Red,1,Individual,265.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,Creta 1.6,9,7–10 yrs,Low to Mid Range,1582,126.0,1,0,0,0,0
1109,Maruti Suzuki,Ertiga VDI SHVS,969999,2016,39000,1,Hyderabad,Blue,1,Individual,200.0,FWD,4296.0,1695.0,1685.0,7.0,45.0,Ertiga Vdi,9,7–10 yrs,Low to Mid Range,1248,89.0,1,0,0,0,0
1110,Maruti Suzuki,Baleno Delta 1.3,575000,2016,62000,1,Ludhiana,Blue,1,Individual,190.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,Baleno Delta,9,7–10 yrs,Low to Mid Range,1248,74.0,1,0,0,0,0
1111,Ford,Endeavour Sport 2.0 4x4 AT,3900000,2021,41086,2,Pune,White,2,Individual,420.0,AWD,4903.0,1869.0,1837.0,7.0,80.0,Endeavour Sport,4,4–6 yrs,Low to Mid Range,1996,168.0,1,0,0,0,0
1112,BMW,3-Series 320d Luxury Line,1395000,2013,65000,2,Kolkata,Black,2,Individual,400.0,RWD,4633.0,1811.0,1429.0,5.0,57.0,3-Series 320D,12,11–15 yrs,Low to Mid Range,1995,188.0,1,0,0,0,0
1113,Skoda,Kushaq Style 1.0L TSI AT,1625000,2021,7900,2,Pune,Silver,1,Individual,178.0,FWD,4225.0,1760.0,1612.0,5.0,50.0,Kushaq Style,4,4–6 yrs,Low to Mid Range,999,114.0,0,0,0,1,0
1114,Kia,Sonet GTX Plus 1.5 AT [2020-2021],1499000,2021,22000,2,Mumbai,Red,1,Individual,250.0,FWD,3995.0,1790.0,1647.0,5.0,45.0,Sonet Gtx,4,4–6 yrs,Low to Mid Range,1493,113.0,1,0,0,0,0
1115,Volkswagen,Tiguan Highline TDI,2050000,2018,73000,2,Coimbatore,White,2,Individual,340.0,AWD,4486.0,1839.0,1672.0,5.0,71.0,Tiguan Highline,7,7–10 yrs,Low to Mid Range,1968,141.0,1,0,0,0,0
1116,Skoda,Octavia 1.8 TSI Style Plus AT [2017],1300000,2016,55000,2,Hyderabad,Grey,2,Individual,250.0,FWD,4670.0,1814.0,1476.0,5.0,50.0,Octavia 1.8,9,7–10 yrs,Low to Mid Range,1798,177.0,0,0,0,1,0
1117,Skoda,Superb L&K TDI AT,3199000,2019,6900,2,Delhi,Grey,1,Individual,350.0,FWD,4861.0,1864.0,1483.0,5.0,66.0,Superb L&K,6,4–6 yrs,Low to Mid Range,1968,174.0,1,0,0,0,0
1118,Maruti Suzuki,Swift LXi,450000,2017,65000,1,Kanpur,Grey,1,Individual,115.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,Swift Lxi,8,7–10 yrs,Low to Mid Range,1197,83.0,0,0,0,1,0
1119,Honda,Mobilio RS Diesel,675000,2015,48000,1,Mumbai,White,1,Individual,200.0,FWD,4386.0,1683.0,1603.0,7.0,42.0,Mobilio Rs,10,7–10 yrs,Low to Mid Range,1498,99.0,1,0,0,0,0
1120,Maruti Suzuki,Alto 800 Lxi,280000,2018,48000,1,Kanpur,Silver,2,Individual,69.0,FWD,3395.0,1490.0,1475.0,5.0,35.0,Alto 800,7,7–10 yrs,Low to Mid Range,796,47.0,0,0,0,1,0
1121,Maruti Suzuki,Wagon R LXI ABS,425000,2018,18000,1,Delhi,Grey,1,Individual,90.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,Wagon R,7,7–10 yrs,Low to Mid Range,998,67.0,0,0,0,1,0
1122,Rolls-Royce,Ghost Extended Wheelbase,20000000,2011,27000,2,Delhi,Blue,3,Individual,780.0,RWD,5569.0,1948.0,1550.0,5.0,82.5,Ghost Extended,14,11–15 yrs,Luxury,6592,570.0,0,0,0,1,0
1123,Mercedes-Benz,C-Class 220 BlueEfficiency,1250000,2012,78000,2,Mohali,White,1,Individual,400.0,RWD,4596.0,1770.0,1447.0,5.0,66.0,C-Class 220,13,11–15 yrs,Low to Mid Range,2143,170.0,1,0,0,0,0
1124,Hyundai,Santa Fe 2WD AT [2014-2017],1175000,2014,87938,2,Bangalore,White,2,Individual,437.0,AWD,4690.0,1880.0,1690.0,7.0,64.0,Santa Fe,11,11–15 yrs,Low to Mid Range,2199,194.0,1,0,0,0,0
1125,Hyundai,Santro Sportz CNG [2018-2020],545000,2019,43000,1,Mumbai,Silver,1,Individual,84.0,FWD,3610.0,1645.0,1560.0,5.0,60.0,Santro Sportz,6,4–6 yrs,Low to Mid Range,1086,58.0,0,0,0,0,0
1126,Mercedes-Benz,C-Class 220 CDI Elegance AT,495000,2008,95200,2,Mumbai,Grey,1,Corporate,410.0,RWD,4581.0,1770.0,1447.0,5.0,66.0,C-Class 220,17,15+ yrs,Low to Mid Range,2148,170.0,1,0,0,0,0
1127,Maruti Suzuki,Swift DZire VXI,500000,2016,26000,1,Delhi,White,1,Individual,115.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,Swift Dzire,9,7–10 yrs,Low to Mid Range,1197,83.0,0,0,0,1,0
1128,Maruti Suzuki,Celerio VXi AMT,390000,2015,70000,2,Ahmedabad,White,1,Individual,90.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,Celerio Vxi,10,7–10 yrs,Low to Mid Range,998,67.0,0,0,0,1,0
1129,Maruti Suzuki,Wagon R LXi 1.0 CNG [2019-2020],575000,2019,31000,1,Delhi,Grey,1,Individual,78.0,FWD,3655.0,1620.0,1675.0,5.0,60.0,Wagon R,6,4–6 yrs,Low to Mid Range,998,58.0,0,0,0,0,0
1130,Hyundai,i10 Magna 1.2 Kappa2,250000,2012,54556,1,Lucknow,White,1,Individual,112.7619,FWD,3585.0,1595.0,1550.0,5.0,35.0,I10 Magna,13,11–15 yrs,Low to Mid Range,1197,79.0,0,0,0,1,0
1131,Maruti Suzuki,DZire VXi,685000,2019,74000,1,Pune,Blue,1,Individual,113.0,FWD,3995.0,1735.0,1515.0,5.0,37.0,Dzire Vxi,6,4–6 yrs,Low to Mid Range,1197,89.0,0,0,0,1,0
1132,Renault,Kwid RXT [2015-2019],320000,2016,64000,1,Mohali,Silver,1,Individual,72.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,Kwid Rxt,9,7–10 yrs,Low to Mid Range,799,53.0,0,0,0,1,0
1133,Maruti Suzuki,S-Cross Delta 1.6,620000,2016,85000,1,Karnal,White,2,Individual,320.0,FWD,4300.0,1765.0,1590.0,5.0,48.0,S-Cross Delta,9,7–10 yrs,Low to Mid Range,1598,118.0,1,0,0,0,0
1134,Maruti Suzuki,Swift VXi [2014-2017],600000,2018,54000,1,Mohali,White,1,Individual,115.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,Swift Vxi,7,7–10 yrs,Low to Mid Range,1197,83.0,0,0,0,1,0
1135,Jeep,Compass Longitude (O) 1.4 Petrol AT [2019-2020],1750000,2019,57000,2,Hyderabad,Silver,1,Individual,250.0,FWD,4395.0,1818.0,1640.0,5.0,60.0,Compass Longitude,6,4–6 yrs,Low to Mid Range,1368,160.0,0,0,0,1,0
1136,Land Rover,Discovery Sport SE,4950000,2018,38000,2,Thane,White,1,Individual,430.0,AWD,4600.0,2173.0,1690.0,7.0,65.0,Discovery Sport,7,7–10 yrs,Low to Mid Range,1999,177.0,1,0,0,0,0
1137,Hyundai,Creta 1.6 SX Plus AT,1015000,2015,68566,2,Ahmedabad,White,1,Individual,265.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,Creta 1.6,10,7–10 yrs,Low to Mid Range,1582,126.0,1,0,0,0,0
1138,Toyota,Corolla Altis 1.8 G,390000,2009,68195,1,Ahmedabad,White,1,Individual,170.0,FWD,4540.0,1760.0,1480.0,5.0,55.0,Corolla Altis,16,15+ yrs,Low to Mid Range,1794,132.0,0,0,0,1,0
1139,Maruti Suzuki,Ciaz Delta 1.4 MT,755000,2017,57000,1,Delhi,White,1,Individual,130.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,Ciaz Delta,8,7–10 yrs,Low to Mid Range,1373,91.0,0,0,0,1,0
1140,Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],1825000,2021,45000,2,Delhi,White,1,Individual,242.0,FWD,4300.0,1790.0,1635.0,5.0,50.0,Creta Sx,4,4–6 yrs,Low to Mid Range,1353,138.0,0,0,0,1,0
1141,Maruti Suzuki,Celerio VXi AMT,416000,2014,60116,2,Bangalore,Grey,1,Individual,90.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,Celerio Vxi,11,11–15 yrs,Low to Mid Range,998,67.0,0,0,0,1,0
1142,Maruti Suzuki,Swift DZire ZDi BS-IV,325000,2010,82202,1,Jalandhar,White,2,Individual,190.0,FWD,4160.0,1690.0,1530.0,5.0,43.0,Swift Dzire,15,11–15 yrs,Low to Mid Range,1248,75.0,1,0,0,0,0
1143,Maruti Suzuki,Wagon R LXi Minor,218000,2008,51000,1,Coimbatore,Gold,2,Individual,84.0,FWD,3520.0,1475.0,1690.0,5.0,35.0,Wagon R,17,15+ yrs,Low to Mid Range,1061,67.0,0,0,0,1,0
1144,Maruti Suzuki,Ciaz VDi (O) SHVS,650000,2017,86000,1,Lucknow,White,1,Individual,200.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,Ciaz Vdi,8,7–10 yrs,Low to Mid Range,1248,89.0,1,0,0,0,0
1145,Honda,WR-V S MT Diesel,790000,2018,41000,1,Raipur,Silver,1,Individual,200.0,FWD,3999.0,1734.0,1601.0,5.0,40.0,Wr-V S,7,7–10 yrs,Low to Mid Range,1498,99.0,1,0,0,0,0
1146,Honda,City SV Diesel,540000,2015,76000,1,Agra,Red,1,Individual,200.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,City Sv,10,7–10 yrs,Low to Mid Range,1498,99.0,1,0,0,0,0
1147,Maruti Suzuki,Swift VDi,375000,2011,120000,1,Hyderabad,Silver,1,Individual,190.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,Swift Vdi,14,11–15 yrs,Low to Mid Range,1248,74.0,1,0,0,0,0
1148,BMW,X1 sDrive20i xLine,3990000,2021,12500,2,Delhi,White,1,Individual,280.0,FWD,4447.0,1821.0,1598.0,5.0,51.0,X1 Sdrive20I,4,4–6 yrs,Low to Mid Range,1998,189.0,0,0,0,1,0
1149,Porsche,718 Boxster,10900000,2018,6300,2,Hyderabad,Grey,1,Corporate,380.0,RWD,4379.0,1801.0,1281.0,2.0,54.0,718 Boxster,7,7–10 yrs,Luxury,1988,295.0,0,0,0,1,0
1150,Maruti Suzuki,Swift DZire VXi,245000,2009,114000,1,Mumbai,Gold,1,Individual,113.0,FWD,4160.0,1690.0,1530.0,5.0,43.0,Swift Dzire,16,15+ yrs,Low to Mid Range,1298,87.0,0,0,0,1,0
1151,Maruti Suzuki,Celerio LXi,260000,2015,25862,1,Kolkata,Blue,1,Individual,90.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,Celerio Lxi,10,7–10 yrs,Low to Mid Range,998,67.0,0,0,0,1,0
1152,Ford,Figo Duratorq Diesel Titanium 1.4,240000,2010,72000,1,Hyderabad,White,1,Individual,160.0,FWD,3795.0,1680.0,1427.0,5.0,45.0,Figo Duratorq,15,11–15 yrs,Low to Mid Range,1399,69.0,1,0,0,0,0
1153,Hyundai,Creta 1.6 SX Plus Special Edition,800000,2015,90000,1,Lucknow,Silver,1,Individual,265.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,Creta 1.6,10,7–10 yrs,Low to Mid Range,1582,126.0,1,0,0,0,0
1154,Honda,City V,745000,2016,38000,1,Gurgaon,Silver,1,Individual,145.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,City V,9,7–10 yrs,Low to Mid Range,1497,117.0,0,0,0,1,0
1155,Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],7390000,2021,7000,2,Mumbai,Grey,1,Individual,400.0,RWD,5063.0,1860.0,1494.0,5.0,80.0,E-Class E,4,4–6 yrs,High Range,1950,192.0,1,0,0,0,0
1156,Honda,Amaze 1.2 S MT Petrol [2018-2020],675000,2019,74237,1,Nashik,White,1,Individual,110.0,FWD,3995.0,1695.0,1501.0,5.0,35.0,Amaze 1.2,6,4–6 yrs,Low to Mid Range,1199,89.0,0,0,0,1,0
1157,BMW,X1 sDrive20d xLine,2650000,2018,53000,2,Delhi,Blue,2,Individual,350.0,RWD,4454.0,2044.0,1545.0,5.0,63.0,X1 Sdrive20D,7,7–10 yrs,Low to Mid Range,1995,184.0,1,0,0,0,0
1158,Maruti Suzuki,Alto 800 Lxi,340000,2016,52303,1,Bhopal,Grey,1,Commercial Registration,69.0,FWD,3395.0,1490.0,1475.0,5.0,35.0,Alto 800,9,7–10 yrs,Low to Mid Range,796,47.0,0,0,0,1,0
1159,Maruti Suzuki,Baleno Alpha 1.2,620000,2019,42356,1,Varanasi,Red,1,Individual,115.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,Baleno Alpha,6,4–6 yrs,Low to Mid Range,1197,83.0,0,0,0,1,0
1160,Maruti Suzuki,SX4 ZDI,297000,2013,84000,1,Delhi,White,1,Individual,200.0,FWD,4490.0,1735.0,1560.0,5.0,50.0,Sx4 Zdi,12,11–15 yrs,Low to Mid Range,1248,89.0,1,0,0,0,0
1161,Toyota,Etios Liva GD,500000,2016,114000,1,Ambala Cantt,Grey,1,Individual,170.0,FWD,3775.0,1695.0,1510.0,5.0,45.0,Etios Liva,9,7–10 yrs,Low to Mid Range,1364,67.0,1,0,0,0,0
1162,Hyundai,Verna SX Plus 1.6 VTVT AT,1149000,2019,26894,2,Hyderabad,Black,1,Individual,151.0,FWD,4440.0,1729.0,1475.0,5.0,45.0,Verna Sx,6,4–6 yrs,Low to Mid Range,1591,121.0,0,0,0,1,0
1163,Mercedes-Benz,C-Class C 220 CDI Avantgarde,2650000,2017,70000,2,Pune,Brown,2,Individual,400.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,C-Class C,8,7–10 yrs,Low to Mid Range,2143,168.0,1,0,0,0,0
1164,Toyota,Fortuner 3.0 4x2 MT,1375000,2012,98352,1,Patna,White,1,Individual,343.0,RWD,4705.0,1840.0,1850.0,7.0,80.0,Fortuner 3.0,13,11–15 yrs,Low to Mid Range,2982,169.0,1,0,0,0,0
1165,Hyundai,i10 Magna,235000,2009,107000,1,Coimbatore,Grey,3,Individual,99.0,FWD,3565.0,1595.0,1550.0,5.0,35.0,I10 Magna,16,15+ yrs,Low to Mid Range,1086,67.0,0,0,0,1,0
1166,Toyota,Fortuner 2.8 4x2 AT [2016-2020],3090000,2017,52000,2,Mumbai,White,1,Individual,450.0,RWD,4795.0,1855.0,1835.0,7.0,80.0,Fortuner 2.8,8,7–10 yrs,Low to Mid Range,2755,174.0,1,0,0,0,0
1167,Lexus,ES 300h,4375000,2017,31059,2,Bangalore,Brown,1,Individual,213.0,RWD,4915.0,1820.0,1450.0,5.0,65.0,Es 300H,8,7–10 yrs,Low to Mid Range,2494,202.0,0,0,0,1,0
1168,Maruti Suzuki,S-Cross Alpha 1.6,749000,2017,114000,1,Faridabad,Grey,1,Individual,320.0,FWD,4300.0,1765.0,1590.0,5.0,48.0,S-Cross Alpha,8,7–10 yrs,Low to Mid Range,1598,118.0,1,0,0,0,0
